Order,Family,Genus,Species,SVLMMx,SVLFMx,SVLMx,Longevity,NestingSite,ClutchMin,ClutchMax,Clutch,ParityMode,EggDiameter,Activity,Microhabitat,GeographicRegion,IUCN,PopTrend,RangeSize,ElevationMin,ElevationMax,Elevation
Anura,Dendrobatidae,Hyloxalus,pulcherrimus,,,29.7,,,,,,,,Diurnal,Aquatic,South America,DD,,11.9783421577,2620.0,2620.0,2620.0
Anura,Dendrobatidae,Hyloxalus,pumilus,16.8,18.1,18.1,,,,,,Larval,,,Terrestrial,South America,DD,,2.64003097693,2987.0,2987.0,2987.0
Anura,Dendrobatidae,Hyloxalus,ramosi,,,20.0,,,,,,Larval,,Diurnal,Terrestrial,South America,EN,Decreasing,1221.66435002,1240.0,1240.0,1240.0
Anura,Dendrobatidae,Hyloxalus,ruizi,,,,,,,,,Larval,,,Terrestrial,South America,CR,Decreasing,73.7226734076,2410.0,2469.0,2439.5
Anura,Dendrobatidae,Hyloxalus,saltuarius,,,23.7,,,,,,Larval,,Diurnal,Terrestrial,South America,DD,,67.4017283798,1600.0,1600.0,1600.0
Anura,Dendrobatidae,Hyloxalus,sanctamariensis,18.1,20.1,20.1,,,,,,Larval,,Diurnal,Terrestrial,South America,,,,869.0,1289.0,1079.0
Anura,Dendrobatidae,Hyloxalus,sauli,24.9,28.7,28.7,,,6.0,14.0,10.0,Larval,1.93,Diurnal,Semi-aquatic,South America,LC,Stable,28267.5908101,220.0,800.0,510.0
Anura,Dendrobatidae,Hyloxalus,shuar,30.8,31.5,31.5,,,,,,Larval,,Cathemeral,Terrestrial,South America,NT,Decreasing,7770.05499302,1270.0,2370.0,1820.0
Anura,Dendrobatidae,Hyloxalus,sordidatus,,,36.1,,,,,,,,Diurnal,Aquatic,South America,DD,,4946.8060352,500.0,520.0,510.0
Anura,Dendrobatidae,Hyloxalus,spilotogaster,,,24.0,,,,,,,,,,South America,DD,,11.7480766169,2326.0,2326.0,2326.0
Anura,Dendrobatidae,Hyloxalus,subpunctatus,,,24.3,,,18.0,55.0,36.5,Larval,1.5,,Terrestrial,South America,LC,Stable,9491.88656811,2100.0,3500.0,2800.0
Anura,Dendrobatidae,Hyloxalus,sylvaticus,,,30.0,,,265.0,265.0,265.0,Larval,,Diurnal,Aquatic,South America,EN,Decreasing,734.292374617,2000.0,3250.0,2625.0
Anura,Dendrobatidae,Hyloxalus,toachi,23.1,28.2,28.2,,Terrestrial,4.0,16.0,10.0,Larval,3.0,Diurnal,Terrestrial,South America,EN,Decreasing,3936.651818,200.0,1410.0,805.0
Anura,Dendrobatidae,Hyloxalus,utcubambensis,,,26.0,,,,,,Larval,,,Terrestrial,South America,DD,,253.515960816,2391.0,2391.0,2391.0
Anura,Dendrobatidae,Hyloxalus,vergeli,,,27.0,,,,,,Larval,,,Terrestrial,South America,VU,Decreasing,70.869045011,520.0,2100.0,1310.0
Anura,Dendrobatidae,Hyloxalus,vertebralis,17.5,20.2,20.2,,Terrestrial,5.0,13.0,9.0,Larval,2.8,Diurnal,Terrestrial,South America,CR,Decreasing,5511.37967655,1770.0,3500.0,2635.0
Anura,Dendrobatidae,Hyloxalus,yasuni,25.8,28.9,28.9,,Terrestrial,,,,Larval,,Diurnal,Semi-aquatic,South America,,,,200.0,1095.0,647.5
Anura,Dendrobatidae,Leucostethus,argyrogaster,,,22.1,,,,,,,,,Semi-aquatic,South America,LC,Stable,17218.1030706,400.0,1700.0,1050.0
Anura,Dendrobatidae,Leucostethus,brachistriatus,,,22.3,,,,,,Larval,,,Semi-aquatic,South America,LC,Stable,71.5796432934,1500.0,1500.0,1500.0
Anura,Dendrobatidae,Leucostethus,fraterdanieli,,,27.0,,,12.0,12.0,12.0,Larval,,Diurnal,Semi-aquatic,South America,LC,Stable,14167.0218544,650.0,2500.0,1575.0
Anura,Dendrobatidae,Leucostethus,fugax,19.5,20.1,20.1,,,,,,Larval,,,Terrestrial,South America,DD,,714.844744769,600.0,700.0,650.0
Anura,Dendrobatidae,Leucostethus,jota,21.6,23.3,23.3,,Terrestrial,10.0,18.0,14.0,,,,Terrestrial,South America,,,,1158.0,1514.0,1336.0
Anura,Dendrobatidae,Leucostethus,ramirezi,,,22.8,,,,,,Larval,,Diurnal,Semi-aquatic,South America,EN,Decreasing,195.42373752,1300.0,1400.0,1350.0
Anura,Dendrobatidae,Minyobates,steyermarki,,16.0,19.0,,,3.0,9.0,6.0,Larval,,,Terrestrial,South America,CR,Decreasing,21.565597527,600.0,1300.0,950.0
Anura,Dendrobatidae,Oophaga,arborea,21.6,22.2,22.2,,Vegetation,4.0,8.0,6.0,Larval,,Diurnal,Bushes/Trees,Central America,CR,Decreasing,207.912920121,20.0,1300.0,660.0
Anura,Dendrobatidae,Oophaga,granulifera,25.0,25.0,25.0,,Vegetation,2.0,4.0,3.0,Larval,,Diurnal,Bushes/Trees,Central America,VU,Decreasing,5061.99723269,0.0,100.0,50.0
Anura,Dendrobatidae,Oophaga,histrionica,34.1,34.8,38.0,9.1,Terrestrial,1.0,12.0,6.5,Larval,1.5,Diurnal,Bushes/Trees,South America,CR,Decreasing,20284.0232924,0.0,1000.0,500.0
Anura,Dendrobatidae,Oophaga,lehmanni,35.3,34.3,36.0,,,4.0,12.0,8.0,Larval,1.5,Diurnal,Terrestrial,South America,CR,Decreasing,220.429326676,600.0,1200.0,900.0
Anura,Dendrobatidae,Oophaga,occultator,,,27.1,,,,,,Larval,,Diurnal,Bushes/Trees,South America,CR,Decreasing,114.640878498,50.0,200.0,125.0
Anura,Dendrobatidae,Oophaga,pumilio,24.0,24.0,25.0,17.0,Terrestrial,3.0,17.0,10.0,Larval,1.1,Diurnal,Terrestrial,Central America,LC,,56446.4917204,0.0,960.0,480.0
Anura,Dendrobatidae,Oophaga,speciosa,31.0,31.0,31.0,3.7,,1.0,16.0,8.5,Larval,,Diurnal,Bushes/Trees,Central America,EX,,342.368273109,1100.0,1410.0,1255.0
Anura,Dendrobatidae,Oophaga,sylvatica,38.0,38.0,38.0,,Terrestrial,2.0,8.0,5.0,Larval,,Diurnal,Generalist,South America,NT,Decreasing,34187.3997181,0.0,1000.0,500.0
Anura,Dendrobatidae,Oophaga,vicentei,20.3,19.4,21.0,,,2.0,6.0,4.0,Larval,,Diurnal,Bushes/Trees,Central America,EN,Decreasing,1395.24195768,912.0,912.0,912.0
Anura,Dendrobatidae,Paruwrobates,andinus,20.1,21.5,22.0,,Vegetation,3.0,4.0,3.5,Larval,,Diurnal,Bushes/Trees,South America,CR,Decreasing,93.618624837,1700.0,2020.0,1860.0
Anura,Dendrobatidae,Paruwrobates,erythromos,22.6,25.2,25.2,,,3.0,3.0,3.0,Larval,,Diurnal,Semi-aquatic,South America,DD,,30.0046372501,150.0,450.0,300.0
Anura,Dendrobatidae,Paruwrobates,whymperi,22.6,,22.6,,,,,,Larval,,,Terrestrial,South America,DD,,31.1539817036,600.0,1800.0,1200.0
Anura,Dendrobatidae,Phyllobates,aurotaenia,,,34.0,,Terrestrial,17.0,30.0,23.5,Larval,,Diurnal,Terrestrial,South America,LC,Stable,9590.42343268,60.0,1000.0,530.0
Anura,Dendrobatidae,Phyllobates,bicolor,40.0,43.0,43.0,20.0,Terrestrial,10.0,30.0,20.0,Larval,,Diurnal,Terrestrial,South America,EN,Decreasing,5859.02218297,50.0,1500.0,775.0
Anura,Dendrobatidae,Phyllobates,lugubris,21.0,24.0,24.0,,,5.0,30.0,17.5,Larval,,Diurnal,Semi-aquatic,South America,LC,,17390.4203106,0.0,601.0,300.5
Anura,Dendrobatidae,Phyllobates,terribilis,45.0,47.0,47.0,20.0,,5.0,23.0,14.0,Larval,2.5,Diurnal,Terrestrial,South America,EN,Decreasing,389.608589091,30.0,200.0,115.0
Anura,Dendrobatidae,Phyllobates,vittatus,26.0,31.0,31.0,,Vegetation,7.0,21.0,14.0,Larval,2.5,Diurnal,Terrestrial,South America,VU,Decreasing,3724.44103419,20.0,550.0,285.0
Anura,Dendrobatidae,Ranitomeya,amazonica,,18.0,19.0,,Vegetation,1.0,10.0,5.5,Larval,,Diurnal,Bushes/Trees,South America,DD,,9045.50505516,130.0,200.0,165.0
Anura,Dendrobatidae,Ranitomeya,benedicta,18.0,20.0,21.0,,Terrestrial,4.0,6.0,5.0,Larval,,Diurnal,Bushes/Trees,South America,VU,Decreasing,7794.5151715,150.0,405.0,277.5
Anura,Dendrobatidae,Ranitomeya,cyanovittata,,,17.3,,,,,,,,Diurnal,Terrestrial,South America,,,,200.0,300.0,250.0
Anura,Dendrobatidae,Ranitomeya,defleri,,,17.7,,,,,,Larval,,Diurnal,Bushes/Trees,South America,LC,,,110.0,110.0,110.0
Anura,Dendrobatidae,Ranitomeya,fantastica,18.0,23.0,23.0,,,2.0,8.0,5.0,Larval,,Diurnal,Bushes/Trees,South America,VU,,4982.12853045,180.0,1200.0,690.0
Anura,Dendrobatidae,Ranitomeya,flavovittata,15.0,16.56,19.0,,Vegetation,1.0,3.0,2.0,Larval,,Diurnal,Bushes/Trees,South America,LC,Stable,9644.09393814,120.0,120.0,120.0
Anura,Dendrobatidae,Ranitomeya,imitator,20.0,20.01,22.0,,Terrestrial,1.0,4.0,2.5,Larval,,Diurnal,Bushes/Trees,South America,LC,Stable,9304.77824621,180.0,1200.0,690.0
Anura,Dendrobatidae,Ranitomeya,reticulata,15.0,20.0,20.0,,Terrestrial,1.0,5.0,3.0,Larval,2.0,Diurnal,Generalist,South America,LC,Stable,128574.251392,150.0,340.0,245.0
Anura,Dendrobatidae,Ranitomeya,sirensis,30.7,33.9,33.9,,Vegetation,1.0,4.0,2.5,Larval,,Diurnal,Terrestrial,South America,LC,Stable,133768.436756,442.0,1400.0,921.0
Anura,Dendrobatidae,Ranitomeya,summersi,,,20.4,,Terrestrial,4.0,9.0,6.5,Larval,,Diurnal,Terrestrial,South America,EN,Decreasing,227.910610777,180.0,700.0,440.0
Anura,Dendrobatidae,Ranitomeya,toraro,15.7,16.7,17.0,,Vegetation,1.0,3.0,2.0,Larval,,Diurnal,Bushes/Trees,South America,,,,40.0,107.0,73.5
Anura,Dendrobatidae,Ranitomeya,uakarii,,16.16,17.5,,Terrestrial,1.0,7.0,4.0,Larval,,Diurnal,Terrestrial,South America,LC,Stable,310853.313808,131.0,500.0,315.5
Anura,Dendrobatidae,Ranitomeya,vanzolinii,,,19.9,,Vegetation,1.0,4.0,2.5,Larval,,Diurnal,Bushes/Trees,South America,LC,Decreasing,122105.628308,1300.0,1300.0,1300.0
Anura,Dendrobatidae,Ranitomeya,variabilis,17.9,19.0,21.0,,Vegetation,2.0,13.0,7.5,Larval,,Diurnal,Generalist,South America,DD,,2146.1057151,100.0,1100.0,600.0
Anura,Dendrobatidae,Ranitomeya,ventrimaculata,17.09,22.0,22.0,10.0,Vegetation,1.0,10.0,5.5,Larval,2.0,Diurnal,Generalist,South America,LC,Stable,2356483.45073,180.0,890.0,535.0
Anura,Dendrobatidae,Ranitomeya,yavaricola,,,17.7,,,,,,Larval,,Diurnal,Bushes/Trees,South America,DD,,,120.0,120.0,120.0
Anura,Dendrobatidae,Silverstoneia,dalyi,17.9,19.0,19.0,,,,,,Larval,,Diurnal,Semi-aquatic,South America,EN,Decreasing,,100.0,210.0,155.0
Anura,Dendrobatidae,Silverstoneia,erasmios,,21.6,21.6,,,,,,Larval,,,Terrestrial,South America,EN,Decreasing,711.849653937,1040.0,2000.0,1520.0
Anura,Dendrobatidae,Silverstoneia,flotator,17.6,18.3,18.3,,Terrestrial,2.0,10.0,6.0,Larval,,Diurnal,Terrestrial,South America,LC,Decreasing,52490.0491823,0.0,865.0,432.5
Anura,Dendrobatidae,Silverstoneia,gutturalis,17.9,20.0,20.0,,,,,,Larval,,Diurnal,,South America,DD,,,30.0,450.0,240.0
Anura,Dendrobatidae,Silverstoneia,minima,17.2,18.3,18.3,,,,,,Larval,,Diurnal,Terrestrial,South America,DD,,,300.0,1070.0,685.0
Anura,Dendrobatidae,Silverstoneia,minutissima,16.2,17.0,17.0,,,,,,,,Diurnal,Terrestrial,South America,NT,,,60.0,700.0,380.0
Anura,Dendrobatidae,Silverstoneia,nubicola,20.0,23.0,23.0,,Terrestrial,1.0,11.0,6.0,Larval,,Diurnal,Terrestrial,South America,VU,Decreasing,63373.0353,200.0,1600.0,900.0
Anura,Dendrobatidae,Silverstoneia,punctiventris,17.6,20.3,20.3,,,,,,,1.0,Diurnal,Terrestrial,South America,EN,Decreasing,,80.0,200.0,140.0
Anura,Dendrobatidae,Zachaenus,carvalhoi,28.0,,37.0,,,37.0,37.0,37.0,Larval,,Cathemeral,Generalist,South America,DD,,4.81081736733,650.0,675.0,662.5
Anura,Dendrobatidae,Zachaenus,parvulus,29.0,,29.6,,Terrestrial,,,,Larval,2.85,Nocturnal,Generalist,South America,LC,Decreasing,7859.01421337,0.0,1100.0,550.0
Anura,Dicroglossidae,Allopaa,barmoachensis,,,61.0,,,,,,,,,Aquatic,Asia,,,,1493.0,1493.0,1493.0
Anura,Dicroglossidae,Allopaa,hazarensis,,,62.0,,,,,,Larval,,,Semi-aquatic,Asia,LC,Stable,40696.4973658,1200.0,1500.0,1350.0
Anura,Dicroglossidae,Chrysopaa,sternosignata,81.0,91.0,91.0,,Water,,,,Larval,,Crepuscular,Aquatic,Asia,LC,Stable,249630.084321,1800.0,2000.0,1900.0
Anura,Dicroglossidae,Euphlyctis,aloysii,,,45.2,,,,,,,,,Aquatic,Asia,,,,1.0,1236.0,618.5
Anura,Dicroglossidae,Euphlyctis,cyanophlyctis,56.0,76.0,92.0,7.0,Water,150.0,1538.0,844.0,Larval,1.1,Cathemeral,Semi-aquatic,Asia/Sri Lanka,LC,Stable,4132674.5754,0.0,2000.0,1000.0
Anura,Dicroglossidae,Euphlyctis,ehrenbergii,,,,,,,,,Larval,,,,Asia,LC,Stable,175963.301343,40.0,1400.0,720.0
Anura,Dicroglossidae,Euphlyctis,ghoshi,,,,,,,,,Larval,,,,Asia,DD,,266.879402305,925.0,925.0,925.0
Anura,Dicroglossidae,Euphlyctis,hexadactylus,,,145.0,14.0,Water,2000.0,2000.0,2000.0,Larval,1.0,,Semi-aquatic,Asia/Sri Lanka,LC,Stable,1355377.23977,0.0,760.0,380.0
Anura,Dicroglossidae,Euphlyctis,kalasgramensis,37.88,36.1,36.1,,,,,,,,,Semi-aquatic,Asia,,,,2.0,2500.0,1251.0
Anura,Dicroglossidae,Euphlyctis,karaavali,70.9,106.3,106.3,,,,,,,,,Semi-aquatic,Asia,,,,0.0,0.0,0.0
Anura,Dicroglossidae,Euphlyctis,mudigere,,,34.8,,,,,,,,,Aquatic,Asia/Sri Lanka,,,,0.0,2000.0,1000.0
Anura,Dicroglossidae,Fejervarya,andamanensis,,,,,,,,,Larval,,,,Andaman Is,LC,Stable,92.5273121365,0.0,0.0,0.0
Anura,Dicroglossidae,Fejervarya,cancrivora,90.0,120.0,120.0,1.0,Water,90.0,2000.0,1045.0,Larval,1.55,Nocturnal,Semi-aquatic,Asia/Hainan/Sumatra/Borneo/Java/Sulawesi/PapuaNewGuinea/Riau Island/Bali/West Nusa Tenggara/Timor-Leste/Belitung Island/Bangka Island/Palawan/Mindanao/Panay Island/Baslina/Tawitawi/Camiguin/Catanduanes/Marinduque/Tablas/Sibuyan/Burias/Ticao/Masbate/Biliran/Guimaras/Dinagat/Siargao/Jolo/Luzon/Negros/Cebu/Bohol/Leyte/Mindoro/Panay/Besar/Sembilang/Busuanga/Culion/Seribuat/Sibu/Tioman,LC,Increasing,1088264.59576,0.0,1000.0,500.0
Anura,Dicroglossidae,Fejervarya,iskandari,,,42.6,,,,,,Larval,,,,Java,LC,Stable,563.565480556,200.0,700.0,450.0
Anura,Dicroglossidae,Fejervarya,kalinga,43.4,65.0,65.0,,,,,,,,,,Asia,,,,600.0,1210.0,905.0
Anura,Dicroglossidae,Fejervarya,kawamurai,,,,,,,,,,,,,Honshu (Japan),,,,200.0,200.0,200.0
Anura,Dicroglossidae,Fejervarya,krishnan,18.3,21.1,21.1,,,,,,,,,,Asia,,,,508.0,508.0,508.0
Anura,Dicroglossidae,Fejervarya,limnocharis,60.0,76.0,76.0,7.8,Water,150.0,1561.0,855.5,Larval,1.31625,Cathemeral,Terrestrial,Asia/Sri Lanka/Hainan Island/Taiwan/Borneo/Sumatra/Java/Sulawesi/Bali/WestNusaTenggara/EastNusaTenggara/Bangka/Belitung/Siberut/Okinawa+Amamioshima+Honshu+Kyushu+Shikoku(Japan),LC,Stable,8281786.57146,0.0,2500.0,1250.0
Anura,Dicroglossidae,Fejervarya,moodiei,,,83.6,,,,,,Larval,,,Aquatic,Luzon,DD,,4.09223544446,0.0,0.0,0.0
Anura,Dicroglossidae,Fejervarya,multistriata,,,47.2,,,,,,,,,,Asia,DD,,127.560386638,0.0,0.0,0.0
Anura,Dicroglossidae,Fejervarya,murthii,,,35.0,,,,,,Larval,,,Semi-aquatic,Asia,CR,Decreasing,28.4135547795,2200.0,2200.0,2200.0
Anura,Dicroglossidae,Fejervarya,nepalensis,31.5,40.0,42.3,,,,,,Larval,,Nocturnal,Semi-aquatic,Asia,LC,Stable,51116.5758301,1350.0,1580.0,1465.0
Anura,Dicroglossidae,Fejervarya,orissaensis,,,47.2,,,,,,Larval,,,,Asia,LC,Stable,88814.6843805,100.0,500.0,300.0
Anura,Dicroglossidae,Fejervarya,parambikulamana,,,39.0,,,,,,Larval,,,,Asia,DD,,19.9037118885,700.0,700.0,700.0
Anura,Dicroglossidae,Fejervarya,pierrei,35.0,46.0,46.0,,,,,,Larval,,Nocturnal,Terrestrial,Asia,LC,Stable,30821.3502941,170.0,500.0,335.0
Anura,Dicroglossidae,Fejervarya,pulla,,,,,,,,,Larval,,,,Penang Island,DD,,264.163977143,610.0,610.0,610.0
Anura,Dicroglossidae,Fejervarya,rufescens,35.8,,43.0,,,,,,Larval,,Nocturnal,Fossorial,Asia,LC,,50880.3352549,200.0,1500.0,850.0
Anura,Dicroglossidae,Fejervarya,sakishimensis,,,69.2,,,3300.0,3800.0,3550.0,,,,Semi-aquatic,Southern Ryukyus (Japan)/Taiwan,,,,5.0,450.0,227.5
Anura,Dicroglossidae,Fejervarya,sauriceps,,,30.0,,,,,,Larval,,,,Asia,DD,,56.4013737898,400.0,400.0,400.0
Anura,Dicroglossidae,Fejervarya,schlueteri,,,,,,,,,Larval,,,,Borneo,DD,,,,,
Anura,Dicroglossidae,Fejervarya,teraiensis,51.0,56.0,61.2,,Water,,,,Larval,,Nocturnal,Semi-aquatic,Asia,LC,Stable,67797.9031219,71.0,400.0,235.5
Anura,Dicroglossidae,Fejervarya,triora,,,60.8,,,,,,Larval,,Nocturnal,Semi-aquatic,Asia,LC,Decreasing,14.0925375645,230.0,360.0,295.0
Anura,Dicroglossidae,Fejervarya,verruculosa,,,,,,,,,Larval,1.625,,,Timor-Leste/Sumba,LC,Stable,40506.4276341,0.0,224.0,112.0
Anura,Dicroglossidae,Fejervarya,vittigera,66.6,80.6,80.6,,Water,1000.0,2000.0,1500.0,Larval,,Nocturnal,Semi-aquatic,Luzon/Mindanao/Palawan/Busuanga/Balabac/Basilan/Jolo/Tawitawi/Mindoro/Samar/Leyte/Bohol/Cebu/Negros/Panay/Guimaras/Siquijor/Masbate/Tiscao/Biliran/Marinduque/Tablas/Sibuyan/Burias/Polillo/Camiguin,LC,Decreasing,263323.998719,0.0,150.0,75.0
Anura,Dicroglossidae,Hoplobatrachus,crassus,90.0,130.5,135.0,,Water,,,,Larval,,Nocturnal,Semi-aquatic,Asia/Sri Lanka,LC,Decreasing,1840005.5178,145.0,260.0,202.5
Anura,Dicroglossidae,Hoplobatrachus,litoralis,,,,,,,,,,,,,Asia,,,,5.0,5.0,5.0
Anura,Dicroglossidae,Hoplobatrachus,occipitalis,110.0,160.0,160.0,10.9,Water,333.0,3752.0,2042.5,Larval,3.975,Cathemeral,Semi-aquatic,Africa,LC,Stable,7859876.64206,230.0,230.0,230.0
Anura,Dicroglossidae,Hoplobatrachus,rugulosus,120.0,133.0,133.0,3.6,,600.0,4000.0,2300.0,Larval,1.8,Cathemeral,Terrestrial,Asia/Taiwan/Hainan/Borneo/Palawan/Luzon,LC,Stable,2784690.42858,0.0,1200.0,600.0
Anura,Dicroglossidae,Hoplobatrachus,tigerinus,125.0,135.0,178.0,7.0,Water,1500.0,10000.0,5750.0,Larval,2.225,Cathemeral,Semi-aquatic,Asia/Sri Lanka,LC,Stable,3260418.47853,0.0,2000.0,1000.0
Anura,Dicroglossidae,Ingerana,borealis,,,38.0,,,,,,,,,Semi-aquatic,Asia,VU,Decreasing,127726.419815,1500.0,3000.0,2250.0
Anura,Dicroglossidae,Ingerana,charlesdarwini,,,26.0,,,,,,Larval,,,Bushes/Trees,Asia,CR,Decreasing,53.6131698236,30.0,600.0,315.0
Anura,Dicroglossidae,Ingerana,reticulata,,,21.0,,,,,,Direct,,,Semi-aquatic,Asia,DD,,506.149397915,800.0,940.0,870.0
Anura,Dicroglossidae,Ingerana,tasanae,,,,,,,,,,,,,Asia,,,5598.86630862,1000.0,1000.0,1000.0
Anura,Dicroglossidae,Ingerana,tenasserimensis,,,17.4,,,,,,Direct,,,,Asia,LC,,49301.8194036,300.0,600.0,450.0
Anura,Dicroglossidae,Limnonectes,acanthi,,,75.2,,,,,,Larval,,,Semi-aquatic,Mindoro/Palawan/Busuanga/Culion/Balabac/Negros/Mindanao,NT,Decreasing,4021.0774986,0.0,800.0,400.0
Anura,Dicroglossidae,Limnonectes,arathooni,,,39.6,,,10.0,29.0,19.5,Larval,,Nocturnal,Semi-aquatic,Sulawesi,VU,Decreasing,3255.15089852,1200.0,1200.0,1200.0
Anura,Dicroglossidae,Limnonectes,asperatus,,,39.9,,,,,,Larval,,,Semi-aquatic,Borneo,LC,Decreasing,6770.22217998,0.0,300.0,150.0
Anura,Dicroglossidae,Limnonectes,bannaensis,74.9,60.8,87.5,,,,,,,,,,Asia,,,,358.0,1238.0,798.0
Anura,Dicroglossidae,Limnonectes,blythii,125.0,260.0,260.0,,Terrestrial,1826.0,1852.0,1839.0,Larval,1.73333333333333,Nocturnal,Semi-aquatic,Asia/Sumatra/Riau Island/Aur Island/Pemanggil Island/Tinggi Island/Tioman Island,NT,Decreasing,412109.076283,20.0,1200.0,610.0
Anura,Dicroglossidae,Limnonectes,cintalubang,,,,,,,,,,,,,Borneo,EN,Decreasing,,64.0,64.0,64.0
Anura,Dicroglossidae,Limnonectes,coffeatus,37.9,42.1,42.1,,,,,,Larval,,Nocturnal,Semi-aquatic,Asia,,,,1200.0,1245.0,1222.5
Anura,Dicroglossidae,Limnonectes,conspicillatus,75.0,69.0,75.0,,,,,,,,,,Borneo,,,,,,
Anura,Dicroglossidae,Limnonectes,dabanus,65.0,58.0,65.0,,Terrestrial,,,,Larval,2.35,Nocturnal,Terrestrial,Asia,LC,Decreasing,20893.9089991,200.0,900.0,550.0
Anura,Dicroglossidae,Limnonectes,dammermani,,,,,,,,,Larval,,,Semi-aquatic,West Nusa Tenggara/East Nusa Tenggara,LC,,17613.318836,0.0,1200.0,600.0
Anura,Dicroglossidae,Limnonectes,deinodon,,,,,,,,,,,,,Asia,,,,,,
Anura,Dicroglossidae,Limnonectes,diuatus,,,62.3,,,,,,Larval,,,Semi-aquatic,Mindanao,VU,Decreasing,4084.12836102,800.0,1900.0,1350.0
Anura,Dicroglossidae,Limnonectes,doriae,,,56.0,,,,,,Larval,,,Semi-aquatic,Asia/Adaman Is,LC,Decreasing,139807.297813,25.0,1100.0,562.5
Anura,Dicroglossidae,Limnonectes,ferneri,84.3,,84.3,,,,,,,,,Semi-aquatic,Mindanao,EN,Decreasing,,1000.0,1409.0,1204.5
Anura,Dicroglossidae,Limnonectes,finchi,39.0,45.0,45.3,,Vegetation,35.0,50.0,42.5,Larval,1.99,Nocturnal,Terrestrial,Borneo/Sulawesi,LC,Decreasing,36070.4544489,10.0,1300.0,655.0
Anura,Dicroglossidae,Limnonectes,fragilis,,,,,,,,,Larval,,,Semi-aquatic,Hainan,VU,Decreasing,13223.8342567,290.0,1000.0,645.0
Anura,Dicroglossidae,Limnonectes,fujianensis,,,53.9,,,53.0,186.0,119.5,Larval,2.3,,Semi-aquatic,Asia/Taiwan,LC,Decreasing,349860.214239,600.0,1100.0,850.0
Anura,Dicroglossidae,Limnonectes,grunniens,,,170.0,,,858.0,2062.0,1460.0,Larval,,,Semi-aquatic,Sulawesi/Papua New Guinea/Seram/Buru/Ambon/Haruku/Saparua/Halmahera/Obi/,LC,Stable,307189.800701,0.0,1600.0,800.0
Anura,Dicroglossidae,Limnonectes,gyldenstolpei,70.5,54.4,70.5,,,,,,Larval,,,Semi-aquatic,Asia,LC,Decreasing,213544.494221,100.0,2000.0,1050.0
Anura,Dicroglossidae,Limnonectes,hascheanus,40.0,40.0,40.0,,,,,,Direct,,Cathemeral,Semi-aquatic,Asia/Java/Riau Island/Tioman Island,LC,Decreasing,192769.746662,305.0,305.0,305.0
Anura,Dicroglossidae,Limnonectes,heinrichi,,,75.0,,,,,,Larval,,,Semi-aquatic,Sulawesi,VU,Decreasing,6287.08069288,0.0,600.0,300.0
Anura,Dicroglossidae,Limnonectes,hikidai,,,,,,,,,,,,,Borneo,,,,282.0,300.0,291.0
Anura,Dicroglossidae,Limnonectes,ibanorum,,,135.0,,,811.0,1433.0,1122.0,Larval,,Nocturnal,Semi-aquatic,Borneo,LC,Decreasing,109678.849135,0.0,500.0,250.0
Anura,Dicroglossidae,Limnonectes,ingeri,,,150.0,,,,,,Larval,,,Semi-aquatic,Borneo,LC,,33162.0276299,0.0,500.0,250.0
Anura,Dicroglossidae,Limnonectes,isanensis,,,,,,,,,,,,,Asia,VU,Decreasing,,930.0,1460.0,1195.0
Anura,Dicroglossidae,Limnonectes,jarujini,,,72.9,,,,,,,,,,Asia,LC,,,400.0,400.0,400.0
Anura,Dicroglossidae,Limnonectes,kadarsani,,,120.0,,,,,,Larval,,,Semi-aquatic,West Nusa Tenggara/West Nusa Tenggara,LC,Decreasing,32749.1607968,0.0,1350.0,675.0
Anura,Dicroglossidae,Limnonectes,kenepaiensis,,,38.0,,,,,,Larval,,,Semi-aquatic,Borneo,VU,Decreasing,615.20704335,0.0,60.0,30.0
Anura,Dicroglossidae,Limnonectes,khammonensis,,37.0,37.0,,,,,,Larval,,,Semi-aquatic,Asia,DD,,52.9025419746,900.0,900.0,900.0
Anura,Dicroglossidae,Limnonectes,khasianus,,,53.0,,,20.0,265.0,142.5,Larval,,,Semi-aquatic,Asia/Sumatra,DD,,1435.61079939,1646.0,1646.0,1646.0
Anura,Dicroglossidae,Limnonectes,kiziriani,60.9,51.1,60.9,,,,,,,,Nocturnal,Semi-aquatic,Asia,,,,485.0,1200.0,842.5
Anura,Dicroglossidae,Limnonectes,kohchangae,46.4,41.2,46.4,,,,,,Larval,,,Terrestrial,Asia,LC,Decreasing,18326.697255,100.0,1200.0,650.0
Anura,Dicroglossidae,Limnonectes,kong,76.3,59.4,76.3,,,,,,,,,Semi-aquatic,Borneo,,,,10.0,400.0,205.0
Anura,Dicroglossidae,Limnonectes,kuhlii,80.0,70.0,87.0,,Water,26.0,80.0,53.0,Larval,2.15,Nocturnal,Semi-aquatic,Asia/Sumatra/Java/Borneo/Bangka/Belitung/Siberut/Nias/Hainan/Taiwan,LC,Decreasing,1876406.21897,200.0,1800.0,1000.0
Anura,Dicroglossidae,Limnonectes,larvaepartus,,,,,,,,,,,,,Sulawesi,LC,Decreasing,,75.0,370.0,222.5
Anura,Dicroglossidae,Limnonectes,lauhachindai,42.0,37.9,42.0,,,,,,,,,,Asia,,,,131.0,360.0,245.5
